CaseID,ResponseTypeA,ResponseTypeB,JaccardDistance
Variant_H16_AnchorLed_AccentedEnding,Intensify,Contrast,0.615385
Variant_H16_AnchorLed_AccentedEnding,Intensify,Fill,0.230769
Variant_H16_AnchorLed_AccentedEnding,Contrast,Fill,0.454545
Variant_H16_AnchorLed_Flat,Mirror,Complement,0.666667
Variant_H16_AnchorLed_Flat,Mirror,Simplify,0.705882
Variant_H16_AnchorLed_Flat,Mirror,Intensify,0.444444
Variant_H16_AnchorLed_Flat,Mirror,Contrast,0.791667
Variant_H16_AnchorLed_Flat,Mirror,Fill,0.461538
Variant_H16_AnchorLed_Flat,Complement,Simplify,0.666667
Variant_H16_AnchorLed_Flat,Complement,Intensify,0.615385
Variant_H16_AnchorLed_Flat,Complement,Contrast,0.466667
Variant_H16_AnchorLed_Flat,Complement,Fill,0.521739
Variant_H16_AnchorLed_Flat,Simplify,Intensify,0.8
Variant_H16_AnchorLed_Flat,Simplify,Contrast,0.692308
Variant_H16_AnchorLed_Flat,Simplify,Fill,0.782609
Variant_H16_AnchorLed_Flat,Intensify,Contrast,0.576923
Variant_H16_AnchorLed_Flat,Intensify,Fill,0.222222
Variant_H16_AnchorLed_Flat,Contrast,Fill,0.478261
Variant_H16_AnchorLed_Increasing,Mirror,Complement,0.6
Variant_H16_AnchorLed_Increasing,Mirror,Simplify,0.647059
Variant_H16_AnchorLed_Increasing,Mirror,Intensify,0.464286
Variant_H16_AnchorLed_Increasing,Mirror,Contrast,0.75
Variant_H16_AnchorLed_Increasing,Mirror,Fill,0.481481
Variant_H16_AnchorLed_Increasing,Complement,Simplify,0.692308
Variant_H16_AnchorLed_Increasing,Complement,Intensify,0.62963
Variant_H16_AnchorLed_Increasing,Complement,Contrast,0.5
Variant_H16_AnchorLed_Increasing,Complement,Fill,0.541667
Variant_H16_AnchorLed_Increasing,Simplify,Intensify,0.769231
Variant_H16_AnchorLed_Increasing,Simplify,Contrast,0.733333
Variant_H16_AnchorLed_Increasing,Simplify,Fill,0.8
Variant_H16_AnchorLed_Increasing,Intensify,Contrast,0.607143
Variant_H16_AnchorLed_Increasing,Intensify,Fill,0.333333
Variant_H16_AnchorLed_Increasing,Contrast,Fill,0.458333
Variant_H16_BackLoaded_AccentedEnding,Mirror,Complement,0.666667
Variant_H16_BackLoaded_AccentedEnding,Mirror,Simplify,0.411765
Variant_H16_BackLoaded_AccentedEnding,Mirror,Intensify,0.545455
Variant_H16_BackLoaded_AccentedEnding,Mirror,Contrast,0.64
Variant_H16_BackLoaded_AccentedEnding,Mirror,Fill,0.684211
Variant_H16_BackLoaded_AccentedEnding,Complement,Simplify,0.6875
Variant_H16_BackLoaded_AccentedEnding,Complement,Intensify,0.645161
Variant_H16_BackLoaded_AccentedEnding,Complement,Contrast,0.6
Variant_H16_BackLoaded_AccentedEnding,Complement,Fill,0.666667
Variant_H16_BackLoaded_AccentedEnding,Simplify,Intensify,0.677419
Variant_H16_BackLoaded_AccentedEnding,Simplify,Contrast,0.714286
Variant_H16_BackLoaded_AccentedEnding,Simplify,Fill,0.735294
Variant_H16_BackLoaded_AccentedEnding,Intensify,Contrast,0.5
Variant_H16_BackLoaded_AccentedEnding,Intensify,Fill,0.315789
Variant_H16_BackLoaded_AccentedEnding,Contrast,Fill,0.529412
Variant_H16_BackLoaded_Flat,Mirror,Complement,0.666667
Variant_H16_BackLoaded_Flat,Mirror,Simplify,0.411765
Variant_H16_BackLoaded_Flat,Mirror,Intensify,0.515152
Variant_H16_BackLoaded_Flat,Mirror,Contrast,0.583333
Variant_H16_BackLoaded_Flat,Mirror,Fill,0.631579
Variant_H16_BackLoaded_Flat,Complement,Simplify,0.6
Variant_H16_BackLoaded_Flat,Complement,Intensify,0.65625
Variant_H16_BackLoaded_Flat,Complement,Contrast,0.6
Variant_H16_BackLoaded_Flat,Complement,Fill,0.685714
Variant_H16_BackLoaded_Flat,Simplify,Intensify,0.6875
Variant_H16_BackLoaded_Flat,Simplify,Contrast,0.65
Variant_H16_BackLoaded_Flat,Simplify,Fill,0.714286
Variant_H16_BackLoaded_Flat,Intensify,Contrast,0.515152
Variant_H16_BackLoaded_Flat,Intensify,Fill,0.325
Variant_H16_BackLoaded_Flat,Contrast,Fill,0.555556
Variant_H16_BackLoaded_Increasing,Mirror,Complement,0.727273
Variant_H16_BackLoaded_Increasing,Mirror,Simplify,0.411765
Variant_H16_BackLoaded_Increasing,Mirror,Intensify,0.545455
Variant_H16_BackLoaded_Increasing,Mirror,Contrast,0.785714
Variant_H16_BackLoaded_Increasing,Mirror,Fill,0.75
Variant_H16_BackLoaded_Increasing,Complement,Simplify,0.6875
Variant_H16_BackLoaded_Increasing,Complement,Intensify,0.645161
Variant_H16_BackLoaded_Increasing,Complement,Contrast,0.6
Variant_H16_BackLoaded_Increasing,Complement,Fill,0.705882
Variant_H16_BackLoaded_Increasing,Simplify,Intensify,0.677419
Variant_H16_BackLoaded_Increasing,Simplify,Contrast,0.772727
Variant_H16_BackLoaded_Increasing,Simplify,Fill,0.771429
Variant_H16_BackLoaded_Increasing,Intensify,Contrast,0.628571
Variant_H16_BackLoaded_Increasing,Intensify,Fill,0.439024
Variant_H16_BackLoaded_Increasing,Contrast,Fill,0.529412
Variant_H16_Clustered_AccentedEnding,Mirror,Complement,0.666667
Variant_H16_Clustered_AccentedEnding,Mirror,Simplify,0.705882
Variant_H16_Clustered_AccentedEnding,Mirror,Intensify,0.566667
Variant_H16_Clustered_AccentedEnding,Mirror,Contrast,0.769231
Variant_H16_Clustered_AccentedEnding,Mirror,Fill,0.6
Variant_H16_Clustered_AccentedEnding,Complement,Simplify,0.769231
Variant_H16_Clustered_AccentedEnding,Complement,Intensify,0.576923
Variant_H16_Clustered_AccentedEnding,Complement,Contrast,0.555556
Variant_H16_Clustered_AccentedEnding,Complement,Fill,0.56
Variant_H16_Clustered_AccentedEnding,Simplify,Intensify,0.807692
Variant_H16_Clustered_AccentedEnding,Simplify,Contrast,0.823529
Variant_H16_Clustered_AccentedEnding,Simplify,Fill,0.8
Variant_H16_Clustered_AccentedEnding,Intensify,Contrast,0.586207
Variant_H16_Clustered_AccentedEnding,Intensify,Fill,0.3
Variant_H16_Clustered_AccentedEnding,Contrast,Fill,0.4
Variant_H16_Clustered_Flat,Mirror,Complement,0.6
Variant_H16_Clustered_Flat,Mirror,Simplify,0.705882
Variant_H16_Clustered_Flat,Mirror,Intensify,0.517241
Variant_H16_Clustered_Flat,Mirror,Contrast,0.730769
Variant_H16_Clustered_Flat,Mirror,Fill,0.612903
Variant_H16_Clustered_Flat,Complement,Simplify,0.769231
Variant_H16_Clustered_Flat,Complement,Intensify,0.576923
Variant_H16_Clustered_Flat,Complement,Contrast,0.578947
Variant_H16_Clustered_Flat,Complement,Fill,0.576923
Variant_H16_Clustered_Flat,Simplify,Intensify,0.807692
Variant_H16_Clustered_Flat,Simplify,Contrast,0.833333
Variant_H16_Clustered_Flat,Simplify,Fill,0.807692
Variant_H16_Clustered_Flat,Intensify,Contrast,0.551724
Variant_H16_Clustered_Flat,Intensify,Fill,0.206897
Variant_H16_Clustered_Flat,Contrast,Fill,0.384615
Variant_H16_Clustered_Increasing,Mirror,Complement,0.666667
Variant_H16_Clustered_Increasing,Mirror,Simplify,0.705882
Variant_H16_Clustered_Increasing,Mirror,Intensify,0.566667
Variant_H16_Clustered_Increasing,Mirror,Contrast,0.777778
Variant_H16_Clustered_Increasing,Mirror,Fill,0.566667
Variant_H16_Clustered_Increasing,Complement,Simplify,0.666667
Variant_H16_Clustered_Increasing,Complement,Intensify,0.576923
Variant_H16_Clustered_Increasing,Complement,Contrast,0.578947
Variant_H16_Clustered_Increasing,Complement,Fill,0.576923
Variant_H16_Clustered_Increasing,Simplify,Intensify,0.807692
Variant_H16_Clustered_Increasing,Simplify,Contrast,0.764706
Variant_H16_Clustered_Increasing,Simplify,Fill,0.807692
Variant_H16_Clustered_Increasing,Intensify,Contrast,0.551724
Variant_H16_Clustered_Increasing,Intensify,Fill,0.322581
Variant_H16_Clustered_Increasing,Contrast,Fill,0.384615
Variant_H16_Even_AccentedEnding,Mirror,Complement,0.666667
Variant_H16_Even_AccentedEnding,Mirror,Simplify,0.411765
Variant_H16_Even_AccentedEnding,Mirror,Intensify,0.545455
Variant_H16_Even_AccentedEnding,Mirror,Contrast,0.583333
Variant_H16_Even_AccentedEnding,Mirror,Fill,0.75
Variant_H16_Even_AccentedEnding,Complement,Simplify,0.6
Variant_H16_Even_AccentedEnding,Complement,Intensify,0.6875
Variant_H16_Even_AccentedEnding,Complement,Contrast,0.6
Variant_H16_Even_AccentedEnding,Complement,Fill,0.705882
Variant_H16_Even_AccentedEnding,Simplify,Intensify,0.677419
Variant_H16_Even_AccentedEnding,Simplify,Contrast,0.578947
Variant_H16_Even_AccentedEnding,Simplify,Fill,0.771429
Variant_H16_Even_AccentedEnding,Intensify,Contrast,0.5
Variant_H16_Even_AccentedEnding,Intensify,Fill,0.4
Variant_H16_Even_AccentedEnding,Contrast,Fill,0.484848
Variant_H16_Even_Flat,Mirror,Complement,0.6
Variant_H16_Even_Flat,Mirror,Simplify,0.411765
Variant_H16_Even_Flat,Mirror,Intensify,0.558824
Variant_H16_Even_Flat,Mirror,Contrast,0.521739
Variant_H16_Even_Flat,Mirror,Fill,0.717949
Variant_H16_Even_Flat,Complement,Simplify,0.5
Variant_H16_Even_Flat,Complement,Intensify,0.65625
Variant_H16_Even_Flat,Complement,Contrast,0.526316
Variant_H16_Even_Flat,Complement,Fill,0.666667
Variant_H16_Even_Flat,Simplify,Intensify,0.6875
Variant_H16_Even_Flat,Simplify,Contrast,0.5
Variant_H16_Even_Flat,Simplify,Fill,0.735294
Variant_H16_Even_Flat,Intensify,Contrast,0.515152
Variant_H16_Even_Flat,Intensify,Fill,0.375
Variant_H16_Even_Flat,Contrast,Fill,0.484848
Variant_H16_Even_Increasing,Mirror,Complement,0.666667
Variant_H16_Even_Increasing,Mirror,Simplify,0.411765
Variant_H16_Even_Increasing,Mirror,Intensify,0.5
Variant_H16_Even_Increasing,Mirror,Contrast,0.64
Variant_H16_Even_Increasing,Mirror,Fill,0.75
Variant_H16_Even_Increasing,Complement,Simplify,0.6875
Variant_H16_Even_Increasing,Complement,Intensify,0.645161
Variant_H16_Even_Increasing,Complement,Contrast,0.6
Variant_H16_Even_Increasing,Complement,Fill,0.705882
Variant_H16_Even_Increasing,Simplify,Intensify,0.677419
Variant_H16_Even_Increasing,Simplify,Contrast,0.714286
Variant_H16_Even_Increasing,Simplify,Fill,0.805556
Variant_H16_Even_Increasing,Intensify,Contrast,0.5
Variant_H16_Even_Increasing,Intensify,Fill,0.439024
Variant_H16_Even_Increasing,Contrast,Fill,0.484848
Variant_H16_FrontLoaded_AccentedEnding,Mirror,Complement,0.666667
Variant_H16_FrontLoaded_AccentedEnding,Mirror,Simplify,0.411765
Variant_H16_FrontLoaded_AccentedEnding,Mirror,Intensify,0.545455
Variant_H16_FrontLoaded_AccentedEnding,Mirror,Contrast,0.692308
Variant_H16_FrontLoaded_AccentedEnding,Mirror,Fill,0.717949
Variant_H16_FrontLoaded_AccentedEnding,Complement,Simplify,0.764706
Variant_H16_FrontLoaded_AccentedEnding,Complement,Intensify,0.645161
Variant_H16_FrontLoaded_AccentedEnding,Complement,Contrast,0.6
Variant_H16_FrontLoaded_AccentedEnding,Complement,Fill,0.666667
Variant_H16_FrontLoaded_AccentedEnding,Simplify,Intensify,0.677419
Variant_H16_FrontLoaded_AccentedEnding,Simplify,Contrast,0.772727
Variant_H16_FrontLoaded_AccentedEnding,Simplify,Fill,0.771429
Variant_H16_FrontLoaded_AccentedEnding,Intensify,Contrast,0.5
Variant_H16_FrontLoaded_AccentedEnding,Intensify,Fill,0.4
Variant_H16_FrontLoaded_AccentedEnding,Contrast,Fill,0.484848
Variant_H16_FrontLoaded_Flat,Mirror,Complement,0.666667
Variant_H16_FrontLoaded_Flat,Mirror,Simplify,0.411765
Variant_H16_FrontLoaded_Flat,Mirror,Intensify,0.558824
Variant_H16_FrontLoaded_Flat,Mirror,Contrast,0.740741
Variant_H16_FrontLoaded_Flat,Mirror,Fill,0.717949
Variant_H16_FrontLoaded_Flat,Complement,Simplify,0.6875
Variant_H16_FrontLoaded_Flat,Complement,Intensify,0.65625
Variant_H16_FrontLoaded_Flat,Complement,Contrast,0.6
Variant_H16_FrontLoaded_Flat,Complement,Fill,0.666667
Variant_H16_FrontLoaded_Flat,Simplify,Intensify,0.6875
Variant_H16_FrontLoaded_Flat,Simplify,Contrast,0.772727
Variant_H16_FrontLoaded_Flat,Simplify,Fill,0.735294
Variant_H16_FrontLoaded_Flat,Intensify,Contrast,0.638889
Variant_H16_FrontLoaded_Flat,Intensify,Fill,0.522727
Variant_H16_FrontLoaded_Flat,Contrast,Fill,0.529412
Variant_H16_FrontLoaded_Increasing,Mirror,Complement,0.666667
Variant_H16_FrontLoaded_Increasing,Mirror,Simplify,0.411765
Variant_H16_FrontLoaded_Increasing,Mirror,Intensify,0.558824
Variant_H16_FrontLoaded_Increasing,Mirror,Contrast,0.692308
Variant_H16_FrontLoaded_Increasing,Mirror,Fill,0.7
Variant_H16_FrontLoaded_Increasing,Complement,Simplify,0.6
Variant_H16_FrontLoaded_Increasing,Complement,Intensify,0.65625
Variant_H16_FrontLoaded_Increasing,Complement,Contrast,0.6
Variant_H16_FrontLoaded_Increasing,Complement,Fill,0.685714
Variant_H16_FrontLoaded_Increasing,Simplify,Intensify,0.6875
Variant_H16_FrontLoaded_Increasing,Simplify,Contrast,0.714286
Variant_H16_FrontLoaded_Increasing,Simplify,Fill,0.75
Variant_H16_FrontLoaded_Increasing,Intensify,Contrast,0.6
Variant_H16_FrontLoaded_Increasing,Intensify,Fill,0.404762
Variant_H16_FrontLoaded_Increasing,Contrast,Fill,0.555556
Variant_H20_AnchorLed_AccentedEnding,Mirror,Complement,0.653846
Variant_H20_AnchorLed_AccentedEnding,Mirror,Simplify,0.714286
Variant_H20_AnchorLed_AccentedEnding,Mirror,Intensify,0.285714
Variant_H20_AnchorLed_AccentedEnding,Mirror,Contrast,0.83871
Variant_H20_AnchorLed_AccentedEnding,Mirror,Fill,0.548387
Variant_H20_AnchorLed_AccentedEnding,Complement,Simplify,0.666667
Variant_H20_AnchorLed_AccentedEnding,Complement,Intensify,0.535714
Variant_H20_AnchorLed_AccentedEnding,Complement,Contrast,0.473684
Variant_H20_AnchorLed_AccentedEnding,Complement,Fill,0.48
Variant_H20_AnchorLed_AccentedEnding,Simplify,Intensify,0.777778
Variant_H20_AnchorLed_AccentedEnding,Simplify,Contrast,0.6875
Variant_H20_AnchorLed_AccentedEnding,Simplify,Fill,0.75
Variant_H20_AnchorLed_AccentedEnding,Intensify,Contrast,0.645161
Variant_H20_AnchorLed_AccentedEnding,Intensify,Fill,0.354839
Variant_H20_AnchorLed_AccentedEnding,Contrast,Fill,0.44
Variant_H20_AnchorLed_Flat,Mirror,Complement,0.6
Variant_H20_AnchorLed_Flat,Mirror,Simplify,0.714286
Variant_H20_AnchorLed_Flat,Mirror,Intensify,0.4
Variant_H20_AnchorLed_Flat,Mirror,Contrast,0.793103
Variant_H20_AnchorLed_Flat,Mirror,Fill,0.5
Variant_H20_AnchorLed_Flat,Complement,Simplify,0.666667
Variant_H20_AnchorLed_Flat,Complement,Intensify,0.535714
Variant_H20_AnchorLed_Flat,Complement,Contrast,0.444444
Variant_H20_AnchorLed_Flat,Complement,Fill,0.48
Variant_H20_AnchorLed_Flat,Simplify,Intensify,0.777778
Variant_H20_AnchorLed_Flat,Simplify,Contrast,0.666667
Variant_H20_AnchorLed_Flat,Simplify,Fill,0.75
Variant_H20_AnchorLed_Flat,Intensify,Contrast,0.586207
Variant_H20_AnchorLed_Flat,Intensify,Fill,0.241379
Variant_H20_AnchorLed_Flat,Contrast,Fill,0.416667
Variant_H20_AnchorLed_Increasing,Mirror,Complement,0.583333
Variant_H20_AnchorLed_Increasing,Mirror,Simplify,0.666667
Variant_H20_AnchorLed_Increasing,Mirror,Intensify,0.4
Variant_H20_AnchorLed_Increasing,Mirror,Contrast,0.785714
Variant_H20_AnchorLed_Increasing,Mirror,Fill,0.482759
Variant_H20_AnchorLed_Increasing,Complement,Simplify,0.666667
Variant_H20_AnchorLed_Increasing,Complement,Intensify,0.571429
Variant_H20_AnchorLed_Increasing,Complement,Contrast,0.470588
Variant_H20_AnchorLed_Increasing,Complement,Fill,0.5
Variant_H20_AnchorLed_Increasing,Simplify,Intensify,0.740741
Variant_H20_AnchorLed_Increasing,Simplify,Contrast,0.666667
Variant_H20_AnchorLed_Increasing,Simplify,Fill,0.75
Variant_H20_AnchorLed_Increasing,Intensify,Contrast,0.571429
Variant_H20_AnchorLed_Increasing,Intensify,Fill,0.333333
Variant_H20_AnchorLed_Increasing,Contrast,Fill,0.434783
Variant_H20_BackLoaded_AccentedEnding,Mirror,Complement,0.615385
Variant_H20_BackLoaded_AccentedEnding,Mirror,Simplify,0.52381
Variant_H20_BackLoaded_AccentedEnding,Mirror,Intensify,0.65
Variant_H20_BackLoaded_AccentedEnding,Mirror,Contrast,0.645161
Variant_H20_BackLoaded_AccentedEnding,Mirror,Fill,0.765957
Variant_H20_BackLoaded_AccentedEnding,Complement,Simplify,0.611111
Variant_H20_BackLoaded_AccentedEnding,Complement,Intensify,0.545455
Variant_H20_BackLoaded_AccentedEnding,Complement,Contrast,0.5
Variant_H20_BackLoaded_AccentedEnding,Complement,Fill,0.594595
Variant_H20_BackLoaded_AccentedEnding,Simplify,Intensify,0.735294
Variant_H20_BackLoaded_AccentedEnding,Simplify,Contrast,0.652174
Variant_H20_BackLoaded_AccentedEnding,Simplify,Fill,0.794872
Variant_H20_BackLoaded_AccentedEnding,Intensify,Contrast,0.363636
Variant_H20_BackLoaded_AccentedEnding,Intensify,Fill,0.292683
Variant_H20_BackLoaded_AccentedEnding,Contrast,Fill,0.432432
Variant_H20_BackLoaded_Flat,Mirror,Complement,0.666667
Variant_H20_BackLoaded_Flat,Mirror,Simplify,0.52381
Variant_H20_BackLoaded_Flat,Mirror,Intensify,0.589744
Variant_H20_BackLoaded_Flat,Mirror,Contrast,0.645161
Variant_H20_BackLoaded_Flat,Mirror,Fill,0.723404
Variant_H20_BackLoaded_Flat,Complement,Simplify,0.611111
Variant_H20_BackLoaded_Flat,Complement,Intensify,0.6
Variant_H20_BackLoaded_Flat,Complement,Contrast,0.56
Variant_H20_BackLoaded_Flat,Complement,Fill,0.65
Variant_H20_BackLoaded_Flat,Simplify,Intensify,0.705882
Variant_H20_BackLoaded_Flat,Simplify,Contrast,0.652174
Variant_H20_BackLoaded_Flat,Simplify,Fill,0.775
Variant_H20_BackLoaded_Flat,Intensify,Contrast,0.382353
Variant_H20_BackLoaded_Flat,Intensify,Fill,0.340909
Variant_H20_BackLoaded_Flat,Contrast,Fill,0.461538
Variant_H20_BackLoaded_Increasing,Mirror,Complement,0.615385
Variant_H20_BackLoaded_Increasing,Mirror,Simplify,0.52381
Variant_H20_BackLoaded_Increasing,Mirror,Intensify,0.65
Variant_H20_BackLoaded_Increasing,Mirror,Contrast,0.6875
Variant_H20_BackLoaded_Increasing,Mirror,Fill,0.73913
Variant_H20_BackLoaded_Increasing,Complement,Simplify,0.684211
Variant_H20_BackLoaded_Increasing,Complement,Intensify,0.545455
Variant_H20_BackLoaded_Increasing,Complement,Contrast,0.5
Variant_H20_BackLoaded_Increasing,Complement,Fill,0.631579
Variant_H20_BackLoaded_Increasing,Simplify,Intensify,0.735294
Variant_H20_BackLoaded_Increasing,Simplify,Contrast,0.76
Variant_H20_BackLoaded_Increasing,Simplify,Fill,0.794872
Variant_H20_BackLoaded_Increasing,Intensify,Contrast,0.363636
Variant_H20_BackLoaded_Increasing,Intensify,Fill,0.292683
Variant_H20_BackLoaded_Increasing,Contrast,Fill,0.432432
Variant_H20_Clustered_AccentedEnding,Mirror,Complement,0.666667
Variant_H20_Clustered_AccentedEnding,Mirror,Simplify,0.761905
Variant_H20_Clustered_AccentedEnding,Mirror,Intensify,0.366667
Variant_H20_Clustered_AccentedEnding,Mirror,Contrast,0.818182
Variant_H20_Clustered_AccentedEnding,Mirror,Fill,0.529412
Variant_H20_Clustered_AccentedEnding,Complement,Simplify,0.666667
Variant_H20_Clustered_AccentedEnding,Complement,Intensify,0.612903
Variant_H20_Clustered_AccentedEnding,Complement,Contrast,0.5
Variant_H20_Clustered_AccentedEnding,Complement,Fill,0.533333
Variant_H20_Clustered_AccentedEnding,Simplify,Intensify,0.821429
Variant_H20_Clustered_AccentedEnding,Simplify,Contrast,0.722222
Variant_H20_Clustered_AccentedEnding,Simplify,Fill,0.827586
Variant_H20_Clustered_AccentedEnding,Intensify,Contrast,0.685714
Variant_H20_Clustered_AccentedEnding,Intensify,Fill,0.371429
Variant_H20_Clustered_AccentedEnding,Contrast,Fill,0.37931
Variant_H20_Clustered_Flat,Mirror,Complement,0.615385
Variant_H20_Clustered_Flat,Mirror,Simplify,0.761905
Variant_H20_Clustered_Flat,Mirror,Intensify,0.419355
Variant_H20_Clustered_Flat,Mirror,Contrast,0.78125
Variant_H20_Clustered_Flat,Mirror,Fill,0.558824
Variant_H20_Clustered_Flat,Complement,Simplify,0.666667
Variant_H20_Clustered_Flat,Complement,Intensify,0.566667
Variant_H20_Clustered_Flat,Complement,Contrast,0.5
Variant_H20_Clustered_Flat,Complement,Fill,0.517241
Variant_H20_Clustered_Flat,Simplify,Intensify,0.821429
Variant_H20_Clustered_Flat,Simplify,Contrast,0.722222
Variant_H20_Clustered_Flat,Simplify,Fill,0.821429
Variant_H20_Clustered_Flat,Intensify,Contrast,0.606061
Variant_H20_Clustered_Flat,Intensify,Fill,0.352941
Variant_H20_Clustered_Flat,Contrast,Fill,0.357143
Variant_H20_Clustered_Increasing,Mirror,Complement,0.666667
Variant_H20_Clustered_Increasing,Mirror,Simplify,0.761905
Variant_H20_Clustered_Increasing,Mirror,Intensify,0.419355
Variant_H20_Clustered_Increasing,Mirror,Contrast,0.8125
Variant_H20_Clustered_Increasing,Mirror,Fill,0.515152
Variant_H20_Clustered_Increasing,Complement,Simplify,0.75
Variant_H20_Clustered_Increasing,Complement,Intensify,0.566667
Variant_H20_Clustered_Increasing,Complement,Contrast,0.545455
Variant_H20_Clustered_Increasing,Complement,Fill,0.517241
Variant_H20_Clustered_Increasing,Simplify,Intensify,0.821429
Variant_H20_Clustered_Increasing,Simplify,Contrast,0.777778
Variant_H20_Clustered_Increasing,Simplify,Fill,0.821429
Variant_H20_Clustered_Increasing,Intensify,Contrast,0.59375
Variant_H20_Clustered_Increasing,Intensify,Fill,0.30303
Variant_H20_Clustered_Increasing,Contrast,Fill,0.392857
Variant_H20_Even_AccentedEnding,Mirror,Complement,0.363636
Variant_H20_Even_AccentedEnding,Mirror,Simplify,0.52381
Variant_H20_Even_AccentedEnding,Mirror,Intensify,0.5
Variant_H20_Even_AccentedEnding,Mirror,Contrast,0.5
Variant_H20_Even_AccentedEnding,Mirror,Fill,0.681818
Variant_H20_Even_AccentedEnding,Complement,Simplify,0.529412
Variant_H20_Even_AccentedEnding,Complement,Intensify,0.545455
Variant_H20_Even_AccentedEnding,Complement,Contrast,0.285714
Variant_H20_Even_AccentedEnding,Complement,Fill,0.594595
Variant_H20_Even_AccentedEnding,Simplify,Intensify,0.69697
Variant_H20_Even_AccentedEnding,Simplify,Contrast,0.652174
Variant_H20_Even_AccentedEnding,Simplify,Fill,0.794872
Variant_H20_Even_AccentedEnding,Intensify,Contrast,0.363636
Variant_H20_Even_AccentedEnding,Intensify,Fill,0.333333
Variant_H20_Even_AccentedEnding,Contrast,Fill,0.432432
Variant_H20_Even_Flat,Mirror,Complement,0.434783
